,id,ms_subclass,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,heating_qc,bedroom_abvgr,kitchen_abvgr,kitchen_qual,functional,fireplaces,garage_yr_blt,garage_cars,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,misc_val,mo_sold,yr_sold,ttl_sf,ttl_bath,ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Norm,condition_2_PosA,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasW,heating_Grav,central_air_Y,electrical_FuseF,electrical_FuseP,electrical_SBrkr,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,garage_finish_RFn,garage_finish_Unf,paved_drive_P,paved_drive_Y,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD ,saleprice
1525,2429,120,53.0,3982,8,5,2006,2006,0.0,4,3,4.0,4.0,4.0,8.0,5,1,1,5,3,1,2006.0,3.0,312,0,0,0,0,0,10,2006,3087.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,264561
1526,1937,80,60.0,7134,5,5,1955,1955,0.0,3,3,3.0,3.0,1.0,6.0,3,3,1,3,2,1,1962.0,2.0,0,50,0,0,0,0,2,2007,1744.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,130000
1527,1847,160,69.05520046484602,2117,6,5,2000,2000,456.0,4,3,4.0,3.0,1.0,8.0,5,3,1,4,3,1,2000.0,2.0,0,0,0,0,0,0,6,2007,2281.0,2.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,177000
1528,1550,50,58.0,8155,5,7,1930,1950,0.0,3,3,4.0,3.0,1.0,1.0,4,4,1,3,3,0,1978.7077955601446,0.0,0,0,96,0,0,0,7,2008,1980.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,119000
1529,2705,20,50.0,5500,7,5,2004,2004,0.0,3,3,4.0,4.0,2.0,8.0,5,2,1,3,3,0,2004.0,1.0,0,120,0,0,0,0,5,2006,2146.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,157000
1530,2713,20,69.05520046484602,11553,5,5,1968,1968,188.0,3,3,3.0,3.0,1.0,4.0,3,3,1,3,3,1,1968.0,1.0,466,0,0,0,0,0,7,2006,2210.0,1.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,158000
1531,1938,50,55.0,7150,4,4,1955,1955,0.0,3,3,3.0,3.0,1.0,3.0,4,4,1,2,3,0,2002.0,1.0,0,0,0,0,0,0,8,2007,2730.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,115000
1532,1819,20,64.0,6285,5,5,1977,1977,0.0,3,3,4.0,3.0,1.0,2.0,3,2,1,3,3,0,1979.0,1.0,192,0,0,0,0,0,3,2007,1788.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,120750
1533,23,60,69.05520046484602,7500,7,5,2000,2000,0.0,4,3,4.0,3.0,1.0,8.0,5,3,1,4,3,0,2000.0,2.0,0,96,0,0,0,0,1,2010,2488.0,3.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,216000
1534,2289,160,21.0,2001,4,5,1970,1970,80.0,3,3,3.0,3.0,1.0,1.0,2,3,1,3,3,0,1970.0,1.0,0,0,0,0,0,0,1,2007,1638.0,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,75000
1535,1156,20,95.0,19508,6,5,1974,1974,144.0,3,3,3.0,3.0,4.0,6.0,3,3,1,3,3,2,1974.0,2.0,117,108,165,0,0,0,7,2008,2860.0,2.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,192000
1536,2717,80,69.05520046484602,7176,6,6,1978,1978,200.0,3,3,3.0,4.0,5.0,8.0,2,3,1,3,3,1,1979.0,2.0,131,0,0,0,180,0,7,2006,2000.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,160500
1537,2101,20,91.0,10652,7,5,2006,2007,306.0,4,3,4.0,3.0,4.0,1.0,5,3,1,4,3,1,2006.0,3.0,160,33,0,0,0,0,8,2007,2988.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,279500
1538,1377,85,69.05520046484602,11235,5,6,1963,1963,0.0,3,3,4.0,3.0,4.0,6.0,3,3,1,4,3,0,1996.0,2.0,64,0,0,0,64,0,5,2008,2056.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,148000
1539,1381,20,68.0,10265,5,7,1967,2005,0.0,3,2,3.0,3.0,1.0,6.0,5,3,1,4,3,0,1967.0,1.0,204,0,0,0,0,600,7,2008,1984.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,145000
1540,2502,60,69.05520046484602,14541,8,7,1993,1993,0.0,4,4,4.0,4.0,1.0,8.0,5,5,1,4,3,1,1993.0,3.0,209,55,0,0,0,0,11,2006,3858.0,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,310000
1541,2609,80,83.0,10184,6,5,1963,1963,379.0,3,3,3.0,3.0,4.0,6.0,3,3,1,3,3,1,1963.0,1.0,345,75,0,0,0,0,6,2006,2229.0,1.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,165000
1542,505,60,52.0,46589,8,7,1994,2005,528.0,4,3,4.0,4.0,1.0,8.0,5,4,1,4,3,1,1994.0,3.0,517,76,0,0,0,0,7,2009,4077.0,3.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,402000
1543,1126,60,85.0,10625,7,5,2005,2005,0.0,4,3,4.0,3.0,1.0,1.0,5,3,1,4,3,1,2005.0,3.0,154,210,0,0,0,0,7,2008,2984.0,2.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,250000
1544,2914,180,21.0,1470,4,6,1970,1970,0.0,3,3,4.0,3.0,4.0,8.0,3,1,1,3,3,0,1978.7077955601446,0.0,0,0,0,0,0,0,4,2006,1260.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,73000
1545,393,90,60.0,9000,5,5,1974,1974,0.0,3,3,4.0,3.0,1.0,1.0,3,4,2,3,3,0,1978.7077955601446,0.0,32,45,0,0,0,0,9,2009,2688.0,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,136000
1546,2405,120,48.0,5911,9,5,2005,2005,278.0,5,3,5.0,3.0,1.0,8.0,5,2,1,5,3,1,2005.0,2.0,196,56,0,0,0,0,3,2006,3125.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,282500
1547,67,20,73.0,8987,8,5,2005,2006,226.0,4,3,4.0,3.0,1.9227295534370297,1.0,5,2,1,4,3,1,2005.0,3.0,144,0,0,0,0,0,5,2010,3190.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,221500
1548,2227,20,69.05520046484602,17871,4,5,1995,1996,0.0,3,3,4.0,3.0,1.0,1.0,4,4,1,4,3,0,1996.0,2.0,152,0,0,0,0,0,6,2007,3360.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,170000
1549,669,20,77.0,11500,6,4,1967,1967,0.0,2,3,3.0,2.0,1.0,4.0,4,3,1,3,2,1,1967.0,2.0,0,0,156,0,0,0,5,2009,2080.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,163000
1550,1772,60,65.0,12257,8,5,1995,1995,513.0,4,3,4.0,3.0,4.0,2.0,5,4,1,4,3,1,1995.0,3.0,222,98,0,0,0,0,11,2007,3849.0,2.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,290000
1551,1775,60,82.0,9044,8,5,1996,1997,526.0,4,4,4.0,3.0,1.0,8.0,5,4,1,4,3,1,1996.0,3.0,198,92,0,0,0,0,5,2007,3863.0,2.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,330000
1552,403,160,21.0,1680,6,5,1973,1973,504.0,3,3,3.0,3.0,1.0,4.0,3,2,1,3,3,0,1973.0,1.0,0,0,0,0,0,0,7,2009,1470.0,2.5,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,111000
1553,2792,60,45.0,9468,6,5,1999,1999,148.0,3,3,4.0,3.0,2.0,8.0,5,3,1,3,3,1,1999.0,2.0,176,73,0,0,0,0,8,2006,2595.0,3.5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,214000
1554,1247,20,102.0,9373,5,6,1953,1953,84.0,3,3,3.0,3.0,1.0,3.0,3,3,1,3,3,0,1971.0,2.0,0,0,0,0,0,0,5,2008,2304.0,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,137500
1555,384,60,70.0,7000,7,5,2003,2003,0.0,4,3,4.0,3.0,2.0,8.0,5,3,1,5,3,1,2003.0,2.0,0,35,0,0,0,0,6,2009,2810.0,3.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,240900
1556,91,60,107.0,10186,7,5,1992,1992,0.0,4,3,4.0,3.0,1.0,8.0,5,3,1,4,3,1,1992.0,2.0,240,39,0,0,0,0,6,2010,2673.0,3.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,190000
1557,863,20,90.0,11664,7,5,2002,2002,0.0,4,3,4.0,3.0,4.0,8.0,5,3,1,4,3,0,2002.0,3.0,262,93,0,0,0,0,9,2009,3180.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,250000
1558,1857,20,90.0,10768,5,8,1976,2004,0.0,4,4,4.0,3.0,5.0,6.0,3,3,1,4,3,1,1976.0,2.0,0,21,0,0,180,0,7,2007,2874.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,218000
1559,1870,60,78.0,10530,7,6,1993,1993,194.0,4,3,4.0,3.0,1.0,8.0,5,3,1,4,3,1,1993.0,2.0,235,86,0,0,0,0,8,2007,3223.0,3.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,255000
1560,2318,20,50.0,14859,7,5,2006,2006,27.0,4,3,4.0,3.0,1.0,1.0,5,3,1,4,3,1,2006.0,3.0,144,60,0,0,0,0,8,2006,3340.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,240000
1561,2100,20,93.0,10481,8,5,2006,2007,0.0,4,3,4.0,3.0,4.0,1.0,5,3,1,4,3,0,2006.0,3.0,136,32,0,0,0,0,6,2007,4280.0,2.5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,360000
1562,1213,80,85.0,9350,5,8,1965,1999,0.0,3,4,3.0,3.0,5.0,6.0,4,3,1,4,3,1,1965.0,2.0,0,92,0,96,0,0,10,2008,2484.0,2.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,179900
1563,2046,50,138.0,18030,5,6,1946,1994,0.0,3,3,3.0,3.0,1.0,3.0,3,3,1,5,-1,1,1978.7077955601446,0.0,122,0,0,0,0,0,3,2007,4684.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,200500
1564,710,50,50.0,5925,3,6,1910,1950,0.0,3,3,3.0,3.0,1.0,1.0,2,2,1,3,3,0,1978.7077955601446,0.0,0,0,0,0,0,0,5,2009,1568.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,37900
1565,2268,20,69.05520046484602,6718,8,5,2001,2001,86.0,4,3,5.0,3.0,2.0,8.0,5,2,1,4,3,0,2001.0,2.0,256,28,0,0,0,0,1,2007,2579.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,180500
1566,816,90,69.05520046484602,11855,7,5,2000,2000,23.0,3,3,5.0,3.0,1.0,8.0,5,6,2,3,3,2,2000.0,4.0,312,0,0,0,0,0,10,2009,3955.0,7.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,269500
1567,1616,60,69.05520046484602,12394,7,5,2003,2003,0.0,4,3,4.0,3.0,5.0,1.0,5,3,1,4,3,1,2003.0,2.0,100,48,0,0,0,0,10,2007,2580.0,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,225000
